"","cover.change","site_code","Taxon","leafN.final","height.final","rootN.final","SLA.final","root.depth.final","rootDiam.final","SRL.final","RTD.final","RMF.final","mean.DSI","mean.MAP"
"420",-1.38,"kiskun.hu","MINUARTIA GLOMERATA",23.85850165763,0.15,12.1078767849676,11.1936,0.248825016032861,0.1946918501868,86.7702692748682,0.290949333616701,0.251982673453851,-0.429093959731544,596
"421",0,"milparinka.au","MINURIA DENTICULATA",18.2918134276308,0.15,9.70667633051238,10.12839779,0.463842737847893,0.409460795190938,78.9932007971351,0.182022478476906,0.404561757484663,-0.584010416666667,192
"422",5,"lygraint.no","MOLINIA CAERULEA",19.7245873,0.699125,8.366751778,18.72981174,0.8,0.269333333,56.8752851,0.245151855294843,0.41125,-0.511951656222023,2234
"423",-6.5,"lygraold.no","MOLINIA CAERULEA",19.7245873,0.699125,8.366751778,18.72981174,0.8,0.269333333,56.8752851,0.246025900905268,0.41125,-0.508863025962399,2234
"424",-2,"cedartrait.us","MONARDA FISTULOSA",11.29051118,0.662,17.87547,16.99988269,0.1016,0.28925,32.46391317,0.1508955,0.411046263,-0.422295249266862,682
"425",0,"capmcd.us","MONOLEPIS NUTTALLIANA",22.862023245894,0.24384,8.98300234083465,13.4360816976945,0.600336826401549,0.264416182513467,50.358915762031,0.2954557464317,0.231625325909741,-0.559333333333333,204
"426",0,"capwhite.us","MONOPTILON BELLIOIDES",19.2877900420142,0.02,9.26365562840336,22.0355058337988,0.07,0.432918799486832,99.5150925709744,0.163896448806809,0.376625319424789,-0.4255,204
"427",1.75,"cowidrt.ca","MONTIA LINEARIS",17.5,0.409,7.65335463974816,13.3,0.244945607782298,0.41,124.450226546125,0.0602142466216801,0.233002011178396,-0.450146972398589,1134
"428",-2.75,"sevblack.us","MUHLENBERGIA ARENICOLA",17.1942726628552,0.401097966412487,7.18904154786839,14.31621017,0.382651365642743,0.307284781305999,86.5199528987704,0.242131840244223,0.40131387348173,-0.658976323694779,249
"429",0.5,"cowidrt.ca","MYOSOTIS DISCOLOR",19.9642962412852,0.25375,2.84727533819521,32.07333333,2.15208676506628,0.846666667,63.0931693359228,0.282246879341119,0.154927021800283,-0.450146972398589,1134
"430",-2.5,"naposta.ar","NASSELLA NEESIANA",30.2902516694151,0.5335,6.39442971551808,16,0.425474188361282,0.300911770587287,23.298942498448,0.430510120652097,0.372264231697259,-0.346126582278481,553
"431",1.333333333,"spvdrt.ar","NASSELLA TENUIS",29.8093429078499,0.391098594484703,6.30239168079988,12.2772804987006,0.5,0.310590681482836,21.5753607394331,0.445795263048945,0.379864218327628,-0.189847513145966,220.6
"432",8,"chacra.ar","NASSELLA TENUIS",29.7559771832072,0.390888242738593,6.30973149758023,12.2432035183772,0.5,0.310140128530347,21.4661189288881,0.446861336103889,0.380344979431214,-0.118329023,400
"433",-1.66666667,"naposta.ar","NASSELLA TRICHOTOMA",28.5896103330826,0.4665,5.88384801543766,11.2973124,0.461506661939216,0.776666667,17.8871768140515,0.428040641890227,0.357367841697177,-0.346126582278481,553
"434",-0.666666663,"matador.ca","NASSELLA VIRIDULA",34.2,0.359625,5.933333333,10.24538572,0.3556,0.23675,16.53035729,0.517363388,0.374339867603771,-0.298744419642857,358.4
"435",-1,"kernnu.ca","NASSELLA VIRIDULA",34.2,0.359625,5.933333333,10.24538572,0.3556,0.23675,16.53035729,0.517363388,0.374466128778238,-0.252982753746112,353.7
"436",3,"spvdrt.ar","NOTICASTRUM SERICEUM",30.175,0.243914391970649,10.3524994532182,36.99,0.427744284229665,0.396827315840041,114.169139609263,0.136604176487979,0.391965103611858,-0.189847513145966,220.6
"437",0.9,"cdpt_drt.us","OPUNTIA POLYACANTHA",21.3139333458846,0.6096,7.36825515482204,13.8152806805392,0.3048,0.281010140902951,94.9136451541606,0.288950516940622,0.264064979125787,-0.422012098598206,473.964
"438",-0.475,"passogavia.it","OREOCHLOA DISTICHA",21.62445,0.115,6.83356239928954,9.2,0.360215972939247,0.324590531737075,76.0450176036343,0.266163317899136,0.408383067730862,-0.480719995316159,1281
"439",0,"kernb.ca","ORTHOCARPUS LUTEUS",24.7427429428246,0.24,11.9,19.9635464,0.254,0.2062,79.3180354,0.333333333,0.433938631122408,-0.252982753746112,353.7
"440",9.5,"oreaa.us","PACKERA CANA",2.689516025,0.4572,9.02271441747647,9.38342867,0.3048,0.436725789876629,58.979178019683,0.222455482706452,0.422195847998016,-0.447799061167002,497
"441",2.2,"cedarsav.us","PANICUM ACUMINATUM",17.50836364,0.238666667,7.62962176892134,21.67056595,0.233157081515902,0.280020389143905,159.896616941957,0.264243,0.352057199646966,-0.476003958944282,682
"442",1,"sand.us","PANICUM ACUMINATUM",17.50836364,0.238666667,7.6293408650711,21.67056595,0.234299816967849,0.280857694107852,159.645944140082,0.264243,0.352713841959062,-0.0640951173044926,1202
"443",-7.5,"konzadrt.us","PANICUM CAPILLARE",11.76,0.43545,8.24922295078194,29.51225237,0.62,0.1917,218,0.15619875,0.409817185,-0.460356263493976,830
"444",-4.5,"cedarsav.us","PANICUM OLIGOSANTHES",17.37461517,0.38,7.79269048969108,22.63325572,0.237705926688113,0.276159833342158,179.82026492735,0.216369944326715,0.347578594789062,-0.476003958944282,682
"445",0.5,"cedartrait.us","PANICUM OLIGOSANTHES",17.37461517,0.38,7.80777262194622,22.63325572,0.238500643154629,0.276135498796062,180.421847170712,0.216250783632165,0.347476797035336,-0.422295249266862,682
"446",0,"cedarsav.us","PANICUM PERLONGUM",15.03307692,0.19,7.68846690651933,23.8682540020527,0.233890430393606,0.288582284432282,173.793778650477,0.220381308909185,0.352801274768904,-0.476003958944282,682
"447",3,"cedartrait.us","PANICUM VIRGATUM",16.506,0.4675,7.8,29.18,0.075,0.390525,184.762015604275,0.232033,0.296204426,-0.422295249266862,682
"448",5,"naposta.ar","PAPPOPHORUM CAESPITOSUM",20.7,0.42,7.22112304690983,10.705,0.375705684208098,0.299095639193024,83.929695647981,0.248134050257065,0.398342104469502,-0.346126582278481,553
"449",0.833333333,"spvdrt.ar","PAPPOSTIPA SPECIOSA",16.0970367066975,0.6096,6.95847734680204,4.202740187,0.254,0.287182339885156,64.5769166557973,0.315625753438219,0.392829518184636,-0.189847513145966,220.6
"450",-15,"sand.us","PARTHENIUM INTEGRIFOLIUM",18.708571480551,0.702,9.58085866676271,13.51425987,1.8,0.418180281093971,76.0409837991676,0.162884374642538,0.33,-0.0640951173044926,1202
"451",-1.666666668,"matador.ca","PASCOPYRUM SMITHII",26.7742,0.3225,8.191666667,18.14,1.703333333,0.5478,48.8474242,0.3298444,0.3941423,-0.298744419642857,358.4
"452",0,"credom.au","PASPALIDIUM CLEMENTII",6.25,0.307142857,6.90607230211026,16.7561115259086,0.409968902388952,0.346892138959852,79.9472132450123,0.245129176384229,0.416387866551552,-0.474289946841294,259.6
"453",1,"sclaudio.ar","PASPALUM DILATATUM",16.40963333,0.4722,8.133333333,16.30478023,0.1524,0.59,18.37,0.135549114,0.339298076523241,-0.128977928736842,950
"454",2,"lygraint.no","PEDICULARIS SYLVATICA",38.59,0.161666667,24.01,11.55,0.191107650392019,0.189789612374087,191.201992826055,0.203052552122009,0.455304309792305,-0.511951656222023,2234
"455",0,"paike.ar","PEREZIA RECURVATA",19.5013653765965,0.247195845981746,10.0150644691155,19.8899846636696,0.35,0.396430891703272,99.3580673917263,0.154399332272979,0.389439996652527,-0.531082082425743,202
"456",0.055,"passogavia.it","PERSICARIA VIVIPARA",31.74810336,0.147141905,8.42479399761605,14.50269948,1.07121929908881,0.250829433052178,60.5318106433875,0.246271219248383,0.563854355743021,-0.480719995316159,1281
"457",0.125,"cedartrait.us","PETALOSTEMON CANDIDUS",29.3813406085373,0.544,18.0838043216573,17.2339067303842,1.7018,0.318080920361495,58.5394478556807,0.191302322897008,0.368901952868629,-0.422295249266862,682
"458",0.288888889,"cedartrait.us","PETALOSTEMON PURPUREUS",29.2185860958093,0.688,18.2125259976002,16.7671975108002,1.9812,0.315877554906441,54.7241684177847,0.24,0.373856588288364,-0.422295249266862,682
"459",-1,"oreaa.us","PHLOX HOODII",23.26666667,0.02825,11.8,13.95070877,0.54,0.2647,107.0545926,0.180454545,0.573551466313772,-0.447799061167002,497
"460",7,"marcdrt.ar","PHYLA NODIFLORA",21.7163494381728,0.06096,7.53694556096784,17.87653259,0.1524,0.223960259460698,14.6283414098418,0.420010969677259,0.406411905411837,-0.190160577648453,927.9
"461",-0.09041932,"jrnchi.us","PHYSALIS HEDERIFOLIA",19.19,0.332959359635175,11.7681942369295,20.70393375,1.54885035949025,0.329917496791291,186.408327851919,0.145224362471954,0.465640642109274,-0.61560097323601,246.6
"462",0.2,"passogavia.it","PHYTEUMA HEMISPHAERICUM",27.40168667,0.1,10.1136062935039,21.3,1.00522472624271,0.202294200744348,11.8937701201119,0.204360323714737,0.662244291501124,-0.480719995316159,1281
"463",-4.5,"baddrt.de","PICRIS HIERACIOIDES",24.11,0.157,12.13,18.58,1.23,0.45557832,193.765,0.118,0.554,-0.191189111747851,488.6
"464",-0.499999999,"allmendo.ch","PIMPINELLA SAXIFRAGA",21.22166667,0.445,3.322678571,20.92174997,2.42685,0.228622222,149.6596103,0.315348446,0.328183381,-0.425284221525601,957
"465",1.416666667,"allmendb.ch","PIMPINELLA SAXIFRAGA",21.22166667,0.445,3.322678571,20.92174997,2.42685,0.228622222,149.6596103,0.315348446,0.328183381,-0.416706374085684,957
"466",0.166666667,"allmendo.ch","PLANTAGO LANCEOLATA",25.695,0.2225,23.59846931,17.59,0.57,0.502025,225.0999155,0.138912722,0.394104891,-0.425284221525601,957
"467",0.625,"allmendb.ch","PLANTAGO LANCEOLATA",25.695,0.2225,23.59846931,17.59,0.57,0.502025,225.0999155,0.138912722,0.394104891,-0.416706374085684,957
"468",-0.3,"yarradrt.au","PLANTAGO LANCEOLATA",25.695,0.2225,23.59846931,17.59,0.57,0.502025,225.0999155,0.138912722,0.394104891,-0.1740125,800
"469",9.91114287,"scruzh.us","PLANTAGO LANCEOLATA",25.695,0.2225,23.59846931,17.59,0.57,0.502025,225.0999155,0.138912722,0.394104891,0.124284563758389,745
"470",0.666666667,"rhijn.nl","PLANTAGO LANCEOLATA",25.695,0.2225,23.59846931,17.59,0.57,0.502025,225.0999155,0.138912722,0.394104891,-0.629639361541936,796.92
"471",0.25,"baddrt.de","PLANTAGO LANCEOLATA",25.695,0.2225,23.59846931,17.59,0.57,0.502025,225.0999155,0.138912722,0.394104891,-0.191189111747851,488.6
"472",14.58333333,"capmcd.us","PLANTAGO OVATA",28.37307756,0.025453488,21.479553923702,9.571325,0.115,0.351671349935857,153.81625387182,0.270252490542775,0.340876897130868,-0.559333333333333,204
"473",-6.357142857,"capwhite.us","PLANTAGO OVATA",28.37307756,0.025453488,21.3623714075024,9.571325,0.115,0.352615766077561,150.58319257024,0.275175617396069,0.341687152423533,-0.4255,204
"474",3.25,"capmcd.us","PLANTAGO PATAGONICA",16.75319,0.1524,25.5718350112511,14.71704147,0.1524,0.173233333,171.778132,0.406666667,0.368445894809146,-0.559333333333333,204
"475",-0.369047619,"capwhite.us","PLANTAGO PATAGONICA",16.75319,0.1524,25.6101922862646,14.71704147,0.1524,0.173233333,171.778132,0.406666667,0.369627489907477,-0.4255,204
"476",-1,"spvdrt.ar","PLANTAGO PATAGONICA",16.75319,0.1524,25.6283271293511,14.71704147,0.1524,0.173233333,171.778132,0.406666667,0.370145611241897,-0.189847513145966,220.6
"477",0,"nplatte.us","PLANTAGO PATAGONICA",16.75319,0.1524,25.5305331098666,14.71704147,0.1524,0.173233333,171.778132,0.406666667,0.369209632785947,-0.630032754098361,305
"478",-1.342,"passogavia.it","POA ALPINA",12.96916667,0.298831111,0.38,18.26211403,0.254,0.8,248.1,0.172679850279783,0.313259362,-0.480719995316159,1281
"479",-2.5,"esw.ca","POA COMPRESSA",16.9,0.10875,8.044205308,43.86,0.254,0.5316,54.78892979,0.272232985340362,0.391862314,-0.510380463371231,1011.5
"480",1e-08,"falls.au","POA HIEMATA",13.7803809,0.454333333,6.07434499930171,3.355310321,0.329490906097752,0.260361680245147,84.0271861425814,0.412203567709261,0.535825423085215,-0.776661031276416,2366
"481",-6.666666667,"marcdrt.ar","POA LANIGERA",16.0770194549767,0.333739371795332,6.60861178589711,24,0.288124485981988,0.282265751795382,159.780195871946,0.244380577939068,0.524201535512416,-0.190160577648453,927.9
"482",0,"spvdrt.ar","POA LANUGINOSA",7.1,0.092,6.05379713812861,14.8887568617432,0.30695883595207,0.312193410064658,109.777018665548,0.320028625396223,0.558628620521226,-0.189847513145966,220.6
"483",-1.666666667,"chacra.ar","POA LIGULARIS",11,1.2,10.4,6.944926731,0.7,0.249511643147488,105.09636596054,0.349087172599099,0.57813466784324,-0.118329023,400
"484",-5.5,"kernnu.ca","POA PRATENSIS",13.65,0.409,6.364705882,12.16,0.254,0.196318683,102.2077615,0.295076346,0.632082184,-0.252982753746112,353.7
"485",2.8,"cowidrt.ca","POA PRATENSIS",13.65,0.409,6.364705882,12.16,0.254,0.196318683,102.2077615,0.295076346,0.632082184,-0.450146972398589,1134
"486",-1.613888889,"cedartrait.us","POA PRATENSIS",13.65,0.409,6.364705882,12.16,0.254,0.196318683,102.2077615,0.295076346,0.632082184,-0.422295249266862,682
"487",1,"rhijn.nl","POA PRATENSIS",13.65,0.409,6.364705882,12.16,0.254,0.196318683,102.2077615,0.295076346,0.632082184,-0.629639361541936,796.92
"488",-9.58333334,"kernb.ca","POA PRATENSIS",13.65,0.409,6.364705882,12.16,0.254,0.196318683,102.2077615,0.295076346,0.632082184,-0.252982753746112,353.7
"489",-0.342857143,"cedarsav.us","POA PRATENSIS",13.65,0.409,6.364705882,12.16,0.254,0.196318683,102.2077615,0.295076346,0.632082184,-0.476003958944282,682
"490",4.7,"brookdale.ca","POA PRATENSIS",13.65,0.409,6.364705882,12.16,0.254,0.196318683,102.2077615,0.295076346,0.632082184,-0.500414960354281,474.2
"491",9.5,"oreac.us","POA SECUNDA",16.12,0.42672,8.666666667,14.77820838,0.254,0.54,185.3795099,0.360570292,0.490365649130659,-0.447799061167002,497
"492",-11,"nplatte.us","POA SECUNDA",16.12,0.42672,8.666666667,14.77820838,0.254,0.54,185.3795099,0.360570292,0.489049633263782,-0.630032754098361,305
"493",2.55874975,"octc.us","POA SECUNDA",16.12,0.42672,8.666666667,14.77820838,0.254,0.54,185.3795099,0.360570292,0.489334016707699,-0.426006042296073,297.9
"494",-0.125,"allmendo.ch","POLYGALA VULGARIS",21.94018231,0.172916667,9.38981210176883,19.02952398,0.271877158855407,0.42994387336656,56.0993947588468,0.18061242032634,0.4,-0.425284221525601,957
"495",-0.583333333,"allmendb.ch","POLYGALA VULGARIS",21.94018231,0.172916667,9.40863343362705,19.02952398,0.272623747880891,0.430059046236283,55.8521429311251,0.180524338949511,0.4,-0.416706374085684,957
"496",0.106,"kiskun.hu","POLYGONUM ARENARIUM",27.9827075114492,0.1,8.71292116703063,16.815,1.09448806807075,0.244816375102662,70.00431315691,0.224426142059588,0.560693368622746,-0.429093959731544,596
"497",19.75,"teshio.jp","POLYGONUM THUNBERGII",40.9,0.6,9.05035070465799,21.6951643802159,1.09802208544708,0.227850961585105,77.5263636983377,0.208463508760126,0.544848126304527,-0.303829793377765,1108.206
"498",-5,"elvadrt.ee","POTENTILLA ANSERINA",26.20897891,0.134,9.16986595778741,18.49577993,0.42,0.315380202320809,4.917822635,0.570124792,0.377271392373249,-0.661241176470588,680
"499",2.666666667,"lygraold.no","POTENTILLA ERECTA",25.74581524,0.203633333,9.89,23.25978339,0.55,0.292643643173778,12.6827612015462,0.46031722401673,0.388469817193839,-0.508863025962399,2234
"500",-0.333333334,"lygraint.no","POTENTILLA ERECTA",25.74581524,0.203633333,9.89,23.25978339,0.55,0.29374271820546,12.6213772550601,0.460846623913903,0.387923423805991,-0.511951656222023,2234
"501",-0.666666667,"allmendo.ch","POTENTILLA GRANDIFLORA",22.50305872,0.173728571,9.50649094842319,15.81420718,0.460468356368168,0.294355742742721,10.7197599376332,0.526630833198728,0.389686066209899,-0.425284221525601,957
"502",-0.625,"allmendb.ch","POTENTILLA GRANDIFLORA",22.50305872,0.173728571,9.53738726440595,15.81420718,0.460644640674969,0.294320931840099,10.7819656952296,0.525778174046059,0.389489139623063,-0.416706374085684,957
"503",18.5,"rhijn.nl","POTENTILLA REPTANS",24.6133503,0.274083333,9.96756285693527,25.43715928,0.459694288541486,0.287825388806243,10.2985364,0.455071867341854,0.3725,-0.629639361541936,796.92
"504",-0.03,"passogavia.it","PRIMULA GLUTINOSA",26.87990333,0.0794,12.3765190941826,13.65015056,0.2515,0.306958588637568,105.990212598852,0.541250669396793,0.320028707309036,-0.480719995316159,1281
"505",-4.25,"allmendo.ch","PRUNELLA VULGARIS",16.811555,0.250255556,5.87871,23.15800111,0.254,0.294300536,223.0600732,0.161917314,0.335769284,-0.425284221525601,957
"506",0.666666663,"allmendb.ch","PRUNELLA VULGARIS",16.811555,0.250255556,5.87871,23.15800111,0.254,0.294300536,223.0600732,0.161917314,0.335769284,-0.416706374085684,957
"507",1.5,"rhijn.nl","PRUNELLA VULGARIS",16.811555,0.250255556,5.87871,23.15800111,0.254,0.294300536,223.0600732,0.161917314,0.335769284,-0.629639361541936,796.92
"508",-17.375,"hard.us","PSEUDOROEGNERIA SPICATA",16.8,0.4121,7.44618212995852,9.74,1.413333333,0.237714286,75.9414477021614,0.270156666083241,0.459136371095043,-0.0919577573593073,462
"509",4,"biddulph.ca","PSORALEA LANCEOLATA",28.769226655973,0.33019723853117,17.7405796613545,18.0668484370737,2.135,0.351411294867803,57.39641728387,0.158665382987968,0.39009779733453,-0.254170200735086,353.7
"510",-4.75,"cobar.au","PTILOTUS ATRIPLICIFOLIUS",23.6084845000669,0.8666,9.56898631667632,11.4652255251271,0.665798303378539,0.228798733554795,54.4169895298113,0.281395182603442,0.224644348870337,-0.757768361581921,354
"511",20.5,"ethadb.au","PTILOTUS POLYSTACHYUS",23.98,1,9.54433349153768,9.6,0.667369991007701,0.228260562229501,53.0445724406852,0.290046168562966,0.224768396047781,-0.667512953367876,193
"512",2.666666666,"elvadrt.ee","RANUNCULUS ACRIS",24.40250649,0.26,8.85,22.85689329,0.44,0.35099,79.42699605,0.215759509,0.652478955,-0.661241176470588,680
"513",0.6,"rhijn.nl","RANUNCULUS ACRIS",24.40250649,0.26,8.85,22.85689329,0.44,0.35099,79.42699605,0.215759509,0.652478955,-0.629639361541936,796.92
"514",0,"cowidrt.ca","RANUNCULUS OCCIDENTALIS",18.8,0.197122188756509,9.39324758662824,21.3440367468012,0.327862706041884,0.376213785401971,100.852869591854,0.193421933747357,0.54088902896548,-0.450146972398589,1134
"515",1,"teshio.jp","RANUNCULUS REPENS",30.80309083,0.243333333,9.982096286,23.70182726,0.1524,0.412452083,217.6519817,0.133080484,0.400038348,-0.303829793377765,1108.206
"516",9.36058357,"scruzm.us","RAPHANUS SATIVUS",29.8365093838725,0.715,14.825,32.80166667,1.566666667,0.3,161.9,0.087,0.567777778,-0.0461530201342282,745
"517",0.25,"matador.ca","RATIBIDA COLUMNIFERA",17.595,0.395,9.58225839025541,22.85,0.3556,0.660475,87.8499254447921,0.141645739680466,0.367498204919992,-0.298744419642857,358.4
"518",-1.333333334,"allmendo.ch","RHINANTHUS MINOR",34.3558401,0.395833333,11.53,19.63316458,0.08,0.1800439427381,227.022155632159,0.167419126077284,0.376508793192072,-0.425284221525601,957
"519",3.166666667,"allmendb.ch","RHINANTHUS MINOR",34.3558401,0.395833333,11.53,19.63316458,0.08,0.179869295577109,226.858248848083,0.167451514464342,0.376506813688947,-0.416706374085684,957
"520",-1,"cobar.au","RHODANTHE FLORIBUNDA",19.6626189525818,0.25,10.1234246728431,24.57445233,0.446285813638929,0.411058647433107,102.903931828866,0.144297651548067,0.402645932961682,-0.757768361581921,354
"521",-4,"quilpie.au","RHODANTHE FLORIBUNDA",19.6542632363401,0.25,10.1391876276901,24.57445233,0.445798667574393,0.410801353304954,103.213441580004,0.144056752044379,0.402003807498395,-0.866920903954802,354
"522",-2,"milparinka.au","RHODANTHE FLORIBUNDA",19.6628422456245,0.25,10.1461985836104,24.57445233,0.446012582099847,0.412250969561231,102.728983084175,0.143885417050393,0.402898228496898,-0.584010416666667,192
"523",1,"cobar.au","RHODANTHE PYGMAEA",20.0228589312934,0.046317497,9.80837926033889,42.57799953,0.4100309781459,0.45947226069329,110.637288699188,0.134153065149102,0.408219615000367,-0.757768361581921,354
"524",-1,"brokenh.au","RHODANTHE PYGMAEA",20.0229888646957,0.046317497,9.81293517767772,42.57799953,0.408565991608972,0.461906450710327,110.910529664784,0.134285703001568,0.408593536615866,-0.847632508833922,283
"525",0,"purdue.us","RUDBECKIA HIRTA",28.33854,0.48345,21.64598,20.28284683,0.254,0.2691575,119.2626432,0.134249,0.287233853,-0.181688421052632,950
"526",1,"konzadrt.us","RUELLIA HUMILIS",21.185,0.502906667,19.0558364900249,12.07550636,0.1016,0.435330769,18.40109592,0.413307,0.340371153,-0.460356263493976,830
"527",-0.25,"falls.au","RUMEX ACETOSELLA",11.61,0.235714286,18.76112,30.32394073,0.902,0.262467915,69.76965918,0.147587959,0.370900975,-0.776661031276416,2366
"528",2.5,"baddrt.de","RUMEX CRISPUS",28.64619072,0.671,3.807,27.4215048,2.915,0.17924,10.56194309,0.469710744,0.500519027,-0.191189111747851,488.6
"529",0.125,"credom.au","RYTIDOSPERMA CAESPITOSUM",16.3760965175467,0.55,6.6695872508123,5.660402334,0.66,0.271,168.7,0.25694470120251,0.293839227,-0.474289946841294,259.6
"530",1.508333333,"credoj.au","RYTIDOSPERMA CAESPITOSUM",16.3608939291085,0.55,6.66533483482626,5.660402334,0.66,0.271,168.7,0.257089528772664,0.293839227,-0.474289946841294,259.6
"531",0,"gmmolar.us","SALVIA COLUMBARIAE",35.3,0.4225,8.99912694028587,13.226092,1.49948893275861,0.40084,195.4645928,0.041752684,0.56,-0.649568181818182,220
"532",1.25,"allmendb.ch","SALVIA PRATENSIS",19.3,0.520833333,7.43075700614729,27.025,2.1,0.446934432093344,174.19349675212,0.0522462120368347,0.265,-0.416706374085684,957
"533",0.75,"allmendo.ch","SALVIA PRATENSIS",19.3,0.520833333,7.47231684017616,27.025,2.1,0.446717869652933,174.647574577228,0.0521934363624458,0.265,-0.425284221525601,957
"534",1.3,"credoj.au","SALVIA VERBENACA",22.1879922960894,0.508333333,7.90560970335247,11.94,1.31677704763851,0.379900318852877,155.568503514127,0.0644162316601537,0.351985284239853,-0.474289946841294,259.6
"535",-1.5,"credom.au","SALVIA VERBENACA",22.3373713494243,0.508333333,7.93671197479293,11.94,1.30769592491646,0.380214960302727,157.579086939417,0.0636427599234517,0.351739243782259,-0.474289946841294,259.6
"536",-1.75,"allmendb.ch","SANGUISORBA MINOR",19.82857143,0.340136667,13.0925861,18.63307157,0.3048,0.4611271,118.7237432,0.280697821,0.348772897,-0.416706374085684,957
"537",0.791666667,"allmendo.ch","SCABIOSA COLUMBARIA",21.2,0.594444444,9.97271385535541,19.09599561,0.9,0.181166667,120.2294669,0.347953216,0.664804469,-0.425284221525601,957
"538",-1.75,"allmendb.ch","SCABIOSA COLUMBARIA",21.2,0.594444444,9.95687858697904,19.09599561,0.9,0.181166667,120.2294669,0.347953216,0.664804469,-0.416706374085684,957
"539",3.75,"ukulingadrt.za","SCABIOSA COLUMBARIA",21.2,0.594444444,9.9693150818566,19.09599561,0.9,0.181166667,120.2294669,0.347953216,0.664804469,-0.50505187005187,732.6
"540",-1.906206587,"nnss.us","SCHISMUS ARABICUS",26.2290823022433,0.26610734153599,4.05,18.4164005787061,0.18,0.315227019084933,83.2551779247109,0.223754881972765,0.349301395885965,-0.474786144578313,132.8
"541",-7.57142858,"capmcd.us","SCHISMUS ARABICUS",26.3101832197798,0.265197606804227,4.05,18.3897246596318,0.18,0.315399584023278,83.2337781980568,0.222698836608254,0.348860398325421,-0.559333333333333,204
"542",-1,"spvdrt.ar","SCHISMUS BARBATUS",29.00293247,0.25,5.01139567237513,18.21,0.16,0.311197007575532,81.47,0.227951401953235,0.347396423982593,-0.189847513145966,220.6
"543",-2.28571428,"gmmolar.us","SCHISMUS BARBATUS",29.00293247,0.25,4.99312678957616,18.21,0.16,0.311808494233827,81.47,0.227827779146129,0.347125693232611,-0.649568181818182,220
"544",3.714285721,"gmgranite.us","SCHISMUS BARBATUS",29.00293247,0.25,4.98873440159203,18.21,0.16,0.312186170424632,81.47,0.227201434093261,0.347006565576143,-0.649568181818182,220
"545",-1.955555554,"cedartrait.us","SCHIZACHYRIUM SCOPARIUM",14.4,0.15,7.8,29.88,0.3048,0.563175,71.66428973,0.290984038,0.424696844,-0.422295249266862,682
"546",-6.5,"sand.us","SCHIZACHYRIUM SCOPARIUM",14.4,0.15,7.8,29.88,0.3048,0.563175,71.66428973,0.290984038,0.424696844,-0.0640951173044926,1202
"547",-5.33928571,"cedarsav.us","SCHIZACHYRIUM SCOPARIUM",14.4,0.15,7.8,29.88,0.3048,0.563175,71.66428973,0.290984038,0.424696844,-0.476003958944282,682
"548",0,"sand.us","SCLERIA TRIGLOMERATA",17.8737812641927,1,6.16891130719164,10.3562934830403,0.365749246098103,0.282007314809342,70.8445618534084,0.221461440097117,0.323503175140854,-0.0640951173044926,1202
"549",0,"brokenh.au","SCLEROLAENA DIACANTHA",17.13159156,0.354166667,9.05508148247146,4.354913878,0.248679868490805,0.267105056267296,40.561277459825,0.245995555015485,0.486751625211552,-0.847632508833922,283
"550",-1.666666667,"cobar.au","SCLEROLAENA DIACANTHA",17.13159156,0.354166667,9.02175001682685,4.354913878,0.249133365071866,0.26621088495523,40.0089592493599,0.248484896562197,0.486622589858426,-0.757768361581921,354
"551",-3,"quilpie.au","SCLEROLAENA DIACANTHA",17.13159156,0.354166667,9.023507446351,4.354913878,0.248954154247578,0.266901656547544,40.6361569480333,0.245269750697383,0.486233497806191,-0.866920903954802,354
"552",0,"milparinka.au","SCLEROLAENA DIACANTHA",17.13159156,0.354166667,9.01060260478603,4.354913878,0.247910691494982,0.26687504339346,40.451857786493,0.245344366864127,0.486123585467115,-0.584010416666667,192
"553",-9,"milparinka.au","SCLEROLAENA ERIACANTHA",19.1908765979171,0.2,9.0922069002689,7.535749722,0.234242826347054,0.28557354571023,46.9247122117078,0.214106273522893,0.487961026963915,-0.584010416666667,192
"554",-0.666666667,"quilpie.au","SCLEROLAENA ERIACANTHA",19.2224095916073,0.2,9.11625489002086,7.535749722,0.233118610581238,0.286243857111272,47.0194925799747,0.21413388619157,0.488936880962637,-0.866920903954802,354
"555",1.4,"sevblack.us","SCLEROPOGON BREVIFOLIUS",17.1561971758535,0.403970854346082,7.28729122021626,14.7175273,1.03,0.318641271077356,83.3177102195775,0.234751628410074,0.418820864613986,-0.658976323694779,249
"556",-0.76,"passogavia.it","SCORZONEROIDES HELVETICA",19.91124679,0.036,9.59998312777058,30.24299383,0.411505417881956,0.467747122298172,94.5013006352964,0.153226239881633,0.412075166240057,-0.480719995316159,1281
"557",-0.624833333,"kiskun.hu","SECALE SYLVESTRE",17.3518686560762,0.35,7.1671911299428,13.426,0.374376074758667,0.312015725424942,89.3137943241297,0.236796028770187,0.403188836346416,-0.429093959731544,596
"558",-0.833333333,"oreaa.us","SEDUM STENOPETALUM",12.3,0.1118,4.86669699431088,9.29,0.1,0.58,106.112678511742,0.450996906522563,0.27303051359564,-0.447799061167002,497
"559",13.2,"yarradrt.au","SENECIO MADAGASCARIENSIS",37.065,0.4,10.6121115746731,23.57,0.431466391222995,0.366023828806364,116.188381453232,0.137096018727492,0.386511736441476,-0.1740125,800
