"","site_code","Taxon","mean.before.control","mean.before.drought","mean.after.control","mean.after.drought","drought.after.minus.before","control.after.minus.before","cover.change","mean.after.drought.plus","mean.before.drought.plus","mean.after.control.plus","mean.before.control.plus","drought.after.minus.before.plus","control.after.minus.before.plus","cover.change.plus","relative.cover.change","log.fold.change.cover"
"821","credoj.au","ERAGROSTIS DIELSII",5,15,1,0,-15,-4,-11,1e-07,15.0000001,1.0000001,5.0000001,-15,-4,-11,-0.733333328444445,3.33333304444447e-08
"822","jrnchi.us","CHONDROSUM ERIOPODUM",14.49760331,15.41230289,4.50248912,0.781912217,-14.630390673,-9.99511419,-4.635276483,0.781912317,15.41230299,4.50248922,14.49760341,-14.630390673,-9.99511419,-4.635276483,-0.300751710241326,0.163355608480592
"823","ciempoz.es","LEPIDIUM SUBULATUM",16.40857143,15.48,15.94071429,12.93785714,-2.54214286,-0.467857139999998,-2.07428572,12.93785724,15.4800001,15.94071439,16.40857153,-2.54214286,-0.46785714,-2.07428572,-0.133997784664097,0.860308848140986
"824","allmendo.ch","CAREX CARYOPHYLLEA",14.16666667,15.75,12.41666667,14.16666667,-1.58333333,-1.75,0.16666667,14.16666677,15.7500001,12.41666677,14.16666677,-1.58333333,-1.75,0.16666667,0.0105820107264634,1.02624196575398
"825","cedarsav.us","SCHIZACHYRIUM SCOPARIUM",14.28571429,16,20.625,17,1,6.33928571,-5.33928571,17.0000001,16.0000001,20.6250001,14.28571439,1,6.33928571,-5.33928571,-0.333705354789342,0.735930737464318
"826","credoj.au","ENNEAPOGON CAERULESCENS",17,16.5,8.4,7.333333333,-9.166666667,-8.6,-0.566666667000002,7.333333433,16.5000001,8.4000001,17.0000001,-9.166666667,-8.6,-0.566666667,-0.0343434341554943,0.899470900827206
"827","allmendo.ch","BROMUS ERECTUS",17.25,16.5,22.83333333,15.66666667,-0.83333333,5.58333333,-6.41666666,15.66666677,16.5000001,22.83333343,17.2500001,-0.833333330000002,5.58333333,-6.41666666,-0.388888886127946,0.717319178678603
"828","allmendb.ch","CAREX CARYOPHYLLEA",10.75,16.5,10.83333333,16.5,0,0.0833333300000003,-0.0833333300000003,16.5000001,16.5000001,10.83333343,10.7500001,0,0.0833333300000003,-0.0833333300000003,-0.00505050481787575,0.992307692684024
"829","naposta.ar","NASSELLA TRICHOTOMA",10,16.66666667,20,25,8.33333333,10,-1.66666667,25.0000001,16.66666677,20.0000001,10.0000001,8.33333333,10,-1.66666667,-0.0999999995800002,0.7500000021
"830","naposta.ar","BROMUS CATHARTICUS",13.33333333,16.66666667,15,0,-16.66666667,1.66666667,-18.33333334,1e-07,16.66666677,15.0000001,13.33333343,-16.66666667,1.66666667,-18.33333334,-1.09999999358,5.33333330337778e-09
"831","sevblue.us","CHONDROSUM GRACILE",20.80714286,16.71428571,14.34428571,9.428571429,-7.285714281,-6.46285715,-0.822857130999999,9.428571529,16.71428581,14.34428581,20.80714296,-7.285714281,-6.46285715,-0.822857130999999,-0.0492307682394477,0.818260519112687
"832","purdue.us","DESMODIUM ILLINOENSE",10.57142857,17,13,19.75,2.75,2.42857143,0.32142857,19.7500001,17.0000001,13.0000001,10.57142867,2.75,2.42857143,0.32142857,0.0189075628299555,0.94473173961741
"833","marcdrt.ar","VERONICA PEREGRINA",25,17,0,0,-17,-25,8,1e-07,17.0000001,1e-07,25.0000001,-17,-25,8,0.470588232525952,1.47058823252595
"834","cerrillos.ar","LARREA DIVARICATA",36.04333333,17.08666667,32.29333333,19.50333333,2.41666666,-3.75,6.16666666,19.50333343,17.08666677,32.29333343,36.04333343,2.41666666,-3.75,6.16666666,0.360905186658591,1.27398281133883
"835","cedarsav.us","SORGHASTRUM NUTANS",23.5,17.2,12.5,25,7.8,-11,18.8,25.0000001,17.2000001,12.5000001,23.5000001,7.8,-11,18.8,1.09302324945917,2.73255812434559
"836","konzadrt.us","SPOROBOLUS COMPOSITUS",14.8,17.2,0,0,-17.2,-14.8,-2.4,1e-07,17.2000001,1e-07,14.8000001,-17.2,-14.8,-2.4,-0.139534882909681,0.860465117090319
"837","brookdale.ca","CIRSIUM ARVENSE",17.66666667,17.5,1.9,2.133333333,-15.366666667,-15.76666667,0.400000003000001,2.133333433,17.5000001,1.9000001,17.66666677,-15.366666667,-15.76666667,0.400000003000002,0.0228571428979593,1.13350041116151
"838","milparinka.au","ASTREBLA LAPPACEA",25,17.5,21,21,3.5,-4,7.5,21.0000001,17.5000001,21.0000001,25.0000001,3.5,-4,7.5,0.428571426122449,1.42857142612245
"839","ebro.es","ROSMARINUS OFFICINALIS",24.42157667,17.94057222,24.49804518,19.75746422,1.816892,0.076468509999998,1.74042349,19.75746432,17.94057232,24.49804528,24.42157677,1.816892,0.076468509999998,1.74042349,0.0970104776456764,1.09783527350031
"840","marcdrt.ar","SPARTINA DENSIFLORA",18.75,18,15,23,5,-3.75,8.75,23.0000001,18.0000001,15.0000001,18.7500001,5,-3.75,8.75,0.486111108410494,1.59722221816358
"841","mattheis.ca","BOUTELOUA GRACILIS",15.4,18,25,26,8,9.6,-1.6,26.0000001,18.0000001,25.0000001,15.4000001,8,9.6,-1.6,-0.0888888883950618,0.889777778475457
"842","scruzh.us","BRIZA MAXIMA",7.50628706,18.0385227,26.74486566,39.30012252,21.26159982,19.2385786,2.02302122,39.30012262,18.0385228,26.74486576,7.50628716,21.26159982,19.2385786,2.02302122,0.112150049226869,0.611473567203574
"843","purdue.us","ALCHEMILLA IDAEUS",10.66666667,18.25,28,37.5,19.25,17.33333333,1.91666667,37.5000001,18.2500001,28.0000001,10.66666677,19.25,17.33333333,1.91666667,0.105022830657409,0.782778867556388
"844","quilpie.au","ABUTILON HALOPHILUM",21.66666667,18.33333333,5.666666667,5,-13.33333333,-16.000000003,2.666666673,5.0000001,18.33333343,5.666666767,21.66666677,-13.33333333,-16.000000003,2.66666667300001,0.145454545033058,1.04278075053033
"845","brookdale.ca","GLYCYRRHIZA LEPIDOTA",25.16666667,18.5,4.35,3.75,-14.75,-20.81666667,6.06666667,3.7500001,18.5000001,4.3500001,25.16666677,-14.75,-20.81666667,6.06666667,0.327927926335525,1.1727244513761
"846","octc.us","ARTEMISIA TRIDENTATA",16.81173785,18.96621009,16.27758363,16.77924463,-2.18696546,-0.534154220000001,-1.65281124,16.77924473,18.96621019,16.27758373,16.81173795,-2.18696546,-0.534154220000001,-1.65281124,-0.0871450449743222,0.913722928605882
"847","cowidrt.ca","MELICA SUBULATA",9.333333333,19,8.333333333,17.5,-1.5,-1,-0.5,17.5000001,19.0000001,8.333333433,9.333333433,-1.5,-1,-0.5,-0.0263157893351801,1.0315789465119
"848","sevmixed.us","CHONDROSUM ERIOPODUM",12.69285714,19.17857143,11.41428571,7.342857143,-11.835714287,-1.27857143,-10.557142857,7.342857243,19.17857153,11.41428581,12.69285724,-11.835714287,-1.27857143,-10.557142857,-0.550465546429568,0.425754729239075
"849","rhijn.nl","GALIUM MOLLUGO",22,19.66666667,25.83333333,25,5.33333333,3.83333333,1.5,25.0000001,19.66666677,25.83333343,22.0000001,5.33333333,3.83333333,1.5,0.076271186039931,1.08255877479911
"850","cmss.us","SEDUM LANCEOLATUM",14,20,2,2,-18,-12,-6,2.0000001,20.0000001,2.0000001,14.0000001,-18,-12,-6,-0.2999999985,0.7000000015
"851","sevblue.us","CHONDROSUM ERIOPODUM",2.975,20,1.65,4.808333333,-15.191666667,-1.325,-13.866666667,4.808333433,20.0000001,1.6500001,2.9750001,-15.191666667,-1.325,-13.866666667,-0.693333329883333,0.433478530470525
"852","sand.us","PARTHENIUM INTEGRIFOLIUM",4,20,4,5,-15,0,-15,5.0000001,20.0000001,4.0000001,4.0000001,-15,0,-15,-0.74999999625,0.25000000375
"853","brookdale.ca","CERASTIUM ARVENSE",15,20,0,0,-20,-15,-5,1e-07,20.0000001,1e-07,15.0000001,-20,-15,-5,-0.24999999875,0.75000000125
"854","cmss.us","ACHILLEA MILLEFOLIUM",0,20,2,0,-20,2,-22,1e-07,20.0000001,2.0000001,1e-07,-20,2,-22,-1.0999999945,2.49999986250001e-16
"855","yarradrt.au","SETARIA PARVIFLORA",7.36,20.33333333,21.25,3.333333333,-16.999999997,13.89,-30.889999997,3.333333433,20.33333343,21.2500001,7.3600001,-16.999999997,13.89,-30.889999997,-1.51918032049898,0.0567791726166908
"856","cerrillos.ar","ARISTIDA MENDOCINA",17.19,20.42,11.67,19.37666667,-1.04333333,-5.52,4.47666667,19.37666677,20.4200001,11.6700001,17.1900001,-1.04333333,-5.52,4.47666667,0.219229512638445,1.39774629619716
"857","cdpt_drt.us","CAREX FILIFOLIA",20.16666667,20.5,18.5,19.16666667,-1.33333333,-1.66666667,0.333333340000003,19.16666677,20.5000001,18.5000001,20.16666677,-1.33333333,-1.66666667,0.333333340000003,0.0162601628475115,1.01918992186521
"858","passogavia.it","SOLDANELLA PUSILLA",16.7,20.6,10.08,13.6,-7,-6.62,-0.380000000000003,13.6000001,20.6000001,10.0800001,16.7000001,-7,-6.62,-0.380000000000003,-0.0184466018522011,1.09377407764246
"859","cobar.au","MEDICAGO LACINIATA",16.66666667,20.66666667,0,0,-20.66666667,-16.66666667,-4,1e-07,20.66666677,1e-07,16.66666677,-20.66666667,-16.66666667,-4,-0.193548386129032,0.806451613870968
"860","jrnchi.us","PROSOPIS GLANDULOSA",19.93100379,20.85139756,23.87850584,25.76329583,4.91189827,3.94750205,0.964396220000001,25.76329593,20.85139766,23.87850594,19.93100389,4.91189827,3.94750205,0.964396220000001,0.0462509149614483,1.03130773557044
"861","mattheis.ca","ARTEMISIA FRIGIDA",32,21,15,17.6,-3.4,-17,13.6,17.6000001,21.0000001,15.0000001,32.0000001,-3.4,-17,13.6,0.647619044535147,1.78793650324898
"862","nplatte.us","BOUTELOUA GRACILIS",32.5,21,7.571428571,20.8,-0.199999999999999,-24.928571429,24.728571429,20.8000001,21.0000001,7.571428671,32.5000001,-0.199999999999999,-24.928571429,24.728571429,1.17755101482119,4.25157228440827
"863","mattheis.ca","HESPEROSTIPA COMATA",16,21.25,20,21,-0.25,4,-4.25,21.0000001,21.2500001,20.0000001,16.0000001,-0.25,4,-4.25,-0.199999999058824,0.790588236326644
"864","konzadrt.us","BOUTELOUA CURTIPENDULA",18,21.5,2,3.5,-18,-16,-2,3.5000001,21.5000001,2.0000001,18.0000001,-18,-16,-2,-0.0930232553812872,1.46511624899946
"865","elvadrt.ee","MEDICAGO LUPULINA",25,21.66666667,7.333333333,3,-18.66666667,-17.666666667,-1.000000003,3.0000001,21.66666677,7.333333433,25.0000001,-18.66666667,-17.666666667,-1.000000003,-0.0461538460721894,0.47202798098385
"866","sevblack.us","CHONDROSUM ERIOPODUM",19.40714286,22.14285714,18.09285714,7.428571429,-14.714285711,-1.31428572,-13.399999991,7.428571529,22.14285724,18.09285724,19.40714296,-14.714285711,-1.31428572,-13.399999991,-0.605161287261228,0.359853804058563
"867","baddrt.de","PICRIS HIERACIOIDES",33.7,23.2,63,48,24.8,29.3,-4.5,48.0000001,23.2000001,63.0000001,33.7000001,24.8,29.3,-4.5,-0.193965516405321,1.10673234717431
"868","elvadrt.ee","BRIZA MEDIA",21.66666667,23.33333333,23.33333333,25,1.66666667,1.66666666,1.00000043801174e-08,25.0000001,23.33333343,23.33333343,21.66666677,1.66666667,1.66666666,1.00000043801174e-08,4.28571614515234e-10,0.994897959664723
"869","sand.us","ARISTIDA STRICTA",14,23.33333333,26.66666667,27,3.66666667,12.66666667,-9,27.0000001,23.33333343,26.66666677,14.0000001,3.66666667,12.66666667,-9,-0.385714284116327,0.607500001718437
"870","lygraold.no","HYLOCOMIUM SPLENDENS",23.33333333,23.66666667,17.33333333,40,16.33333333,-6,22.33333333,40.0000001,23.66666677,17.33333343,23.33333343,16.33333333,-6,22.33333333,0.943661967569926,2.27518959162454
"871","gmmolar.us","SCHISMUS BARBATUS",23.42857143,24.71428571,1,0,-24.71428571,-22.42857143,-2.28571428,1e-07,24.71428581,1.0000001,23.42857153,-24.71428571,-22.42857143,-2.28571428,-0.092485548543553,9.47976784247729e-08
"872","cmss.us","EREMOGONE CONGESTA",3.5,25,2,5,-20,-1.5,-18.5,5.0000001,25.0000001,2.0000001,3.5000001,-20,-1.5,-18.5,-0.73999999704,0.3499999981
"873","marcdrt.ar","AGROSTIS MONTEVIDENSIS",20,25,8,5.5,-19.5,-12,-7.5,5.5000001,25.0000001,8.0000001,20.0000001,-19.5,-12,-7.5,-0.2999999988,0.550000003675
"874","rhijn.nl","CENTAUREA JACEA",1,25,7,6.5,-18.5,6,-24.5,6.5000001,25.0000001,7.0000001,1.0000001,-18.5,6,-24.5,-0.97999999608,0.0371428607493877
"875","hoide.de","SALIX REPENS",1,25,1,15,-10,0,-10,15.0000001,25.0000001,1.0000001,1.0000001,-10,0,-10,-0.3999999984,0.6000000016
"876","hard.us","CHRYSOTHAMNUS VISCIDIFLORUS",16.66666667,25,9,19,-6,-7.66666667,1.66666667,19.0000001,25.0000001,9.0000001,16.66666677,-6,-7.66666667,1.66666667,0.0666666665333335,1.40740740227325
"877","milparinka.au","ASTREBLA PECTINATA",19,25,21,21,-4,2,-6,21.0000001,25.0000001,21.0000001,19.0000001,-4,2,-6,-0.23999999904,0.76000000096
"878","nplatte.us","ARTEMISIA TRIDENTATA",0,25,10,0,-25,10,-35,1e-07,25.0000001,10.0000001,1e-07,-25,10,-35,-1.3999999944,3.999999944e-17
"879","allmendb.ch","BROMUS ERECTUS",18,26.25,17.25,22.08333333,-4.16666667,-0.75,-3.41666667,22.08333343,26.2500001,17.2500001,18.0000001,-4.16666667,-0.75,-3.41666667,-0.130158729789872,0.877846791176701
"880","paike.ar","STIPA SPECIOSA",21.33333333,27,21.66666667,27,0,0.333333340000003,-0.333333340000003,27.0000001,27.0000001,21.66666677,21.33333343,0,0.333333340000003,-0.333333340000003,-0.0123456792135346,0.984615384381065
"881","purdue.us","ANDROPOGON GERARDII",27.375,27.375,18.75,26.66666667,-0.708333329999999,-8.625,7.91666667,26.66666677,27.3750001,18.7500001,27.3750001,-0.708333329999999,-8.625,7.91666667,0.289193301957285,1.42222222014815
"882","octc.us","POA SECUNDA",33.00967403,28.77115968,16.50442414,14.82465954,-13.94650014,-16.50524989,2.55874975,14.82465964,28.77115978,16.50442424,33.00967413,-13.94650014,-16.50524989,2.55874975,0.0889345361662719,1.03054799058675
"883","marcdrt.ar","FESTUCA ARUNDINACEA",46.66666667,29,60,71.25,42.25,13.33333333,28.91666667,71.2500001,29.0000001,60.0000001,46.66666677,42.25,13.33333333,28.91666667,0.997126433458184,1.91091953736896
"884","konzadrt.us","SYMPHYOTRICHUM ERICOIDES",43,29.6,36.6,35,5.4,-6.4,11.8,35.0000001,29.6000001,36.6000001,43.0000001,5.4,-6.4,11.8,0.398648647301863,1.38919657233377
"885","jorndrt.us","CHONDROSUM ERIOPODUM",39.33333333,29.66666667,31.66666667,27.33333333,-2.33333334,-7.66666666,5.33333332,27.33333343,29.66666677,31.66666677,39.33333343,-2.33333334,-7.66666666,5.33333332,0.179775279823255,1.14441158991399
"886","brookdale.ca","SOLIDAGO CANADENSIS",27,30,2.4,2.9,-27.1,-24.6,-2.5,2.9000001,30.0000001,2.4000001,27.0000001,-27.1,-24.6,-2.5,-0.0833333330555556,1.08749999259028
"887","ukulingadrt.za","THEMEDA TRIANDRA",31.66666667,30,11.33333333,15,-15,-20.33333334,5.33333334,15.0000001,30.0000001,11.33333343,31.66666677,-15,-20.33333334,5.33333334,0.177777777407407,1.39705882082901
"888","passogavia.it","LIGUSTICUM MUTELLINA",14.5,30,12,46,16,-2.5,18.5,46.0000001,30.0000001,12.0000001,14.5000001,16,-2.5,18.5,0.616666664611111,1.85277777296759
"889","purdue.us","LOTUS CORNICULATUS",36.25,30.5,10,0,-30.5,-26.25,-4.25,1e-07,30.5000001,10.0000001,36.2500001,-30.5,-26.25,-4.25,-0.139344261838216,1.18852457766058e-08
"890","scruzl.us","AVENA BARBATA",41,30.6,5.472445967,1.2195122,-29.3804878,-35.527554033,6.147066233,1.2195123,30.6000001,5.472446067,41.0000001,-29.3804878,-35.527554033,6.147066233,0.200884516761815,0.298584407642908
"891","oreaa.us","ARTEMISIA ARBUSCULA",26.33333333,30.6,13.83333333,12.2,-18.4,-12.5,-5.9,12.2000001,30.6000001,13.83333343,26.33333343,-18.4,-12.5,-5.90000000000001,-0.192810456886241,0.75895739944353
"892","capwhite.us","SCHISMUS ARABICUS",24.71428571,32,35.71428571,7.714285714,-24.285714286,11,-35.285714286,7.714285814,32.0000001,35.71428581,24.71428581,-24.285714286,11,-35.285714286,-1.10267856799163,0.166821430405423
"893","falls.au","POA HIEMATA",37.5,33.33333333,45.83333333,41.66666667,8.33333334,8.33333333,9.99999372197635e-09,41.66666677,33.33333343,45.83333343,37.5000001,8.33333334,8.33333333,9.99999372197635e-09,2.99999810789291e-10,1.02272727286798
"894","scruzh.us","VULPIA MYUROS",4.8543689,33.49501327,29.64858413,4.135648425,-29.359364845,24.79421523,-54.153580075,4.135648525,33.49501337,29.64858423,4.854369,-29.359364845,24.79421523,-54.153580075,-1.61676544137471,0.0202158633244751
"895","hard.us","PSEUDOROEGNERIA SPICATA",25,34.375,9,1,-33.375,-16,-17.375,1.0000001,34.3750001,9.0000001,25.0000001,-33.375,-16,-17.375,-0.505454543984132,0.0808080880791755
"896","scruzh.us","DANTHONIA CALIFORNICA",29.33366554,34.76109185,0,15.1898734,-19.57121845,-29.33366554,9.76244709,15.1898735,34.76109195,1e-07,29.33366564,-19.57121845,-29.33366554,9.76244708999999,0.280844085796908,128182011.947095
"897","charleville.au","EREMOPHILA GILESII",41.66666667,35,45,46.66666667,11.66666667,3.33333333,8.33333334,46.66666677,35.0000001,45.0000001,41.66666677,11.66666667,3.33333333,8.33333334,0.238095237605442,1.23456790075916
"898","cobar.au","HYALOSPERMA SEMISTERILE",43.33333333,35,0,0,-35,-43.33333333,8.33333333,1e-07,35.0000001,1e-07,43.33333343,-35,-43.33333333,8.33333333,0.238095237319728,1.23809523731973
"899","yarradrt.au","EHRHARTA STIPOIDES",8.47,35.45,10.75,61.25,25.8,2.28,23.52,61.2500001,35.4500001,10.7500001,8.4700001,25.8,2.28,23.52,0.663469673727871,1.36133434101784
"900","rhijn.nl","FESTUCA RUBRA",43.33333333,36.66666667,40,25,-11.66666667,-3.33333333,-8.33333334,25.0000001,36.66666677,40.0000001,43.33333343,-11.66666667,-3.33333333,-8.33333334,-0.227272726814049,0.738636364310434
"901","chacra.ar","NASSELLA LONGIGLUMIS",21.66666667,36.66666667,50,36.66666667,0,28.33333333,-28.33333333,36.66666677,36.66666677,50.0000001,21.66666677,0,28.33333333,-28.33333333,-0.772727270458678,0.433333334533333
"902","ethadn.au","TRIODIA BASEDOWII",34.66666667,37,49.33333333,49.33333333,12.33333333,14.66666666,-2.33333333,49.33333343,37.0000001,49.33333343,34.66666677,12.33333333,14.66666666,-2.33333333,-0.0630630628025323,0.936936937197468
"903","purdue.us","SOLIDAGO CANADENSIS",28.125,37.75,78.75,72.5,34.75,50.625,-15.875,72.5000001,37.7500001,78.7500001,28.1250001,34.75,50.625,-15.875,-0.420529800210517,0.685903501169927
"904","nplatte.us","BROMUS TECTORUM",13.2,40.33333333,6.333333333,14.14285714,-26.19047619,-6.866666667,-19.323809523,14.14285724,40.33333343,6.333333433,13.2000001,-26.19047619,-6.866666667,-19.323809523,-0.479102714298018,0.730827064973085
"905","lygraint.no","HYLOCOMIUM SPLENDENS",27.33333333,40.5,7.666666667,27.33333333,-13.16666667,-19.666666663,6.499999993,27.33333343,40.5000001,7.666666767,27.33333343,-13.16666667,-19.666666663,6.499999993,0.160493826591373,2.40615492680653
"906","konzadrt.us","ANDROPOGON GERARDII",43.2,41,50,53.6,12.6,6.8,5.8,53.6000001,41.0000001,50.0000001,43.2000001,12.6,6.8,5.8,0.141463414289114,1.12952195092749
"907","scruzh.us","STIPA PULCHRA",35.45813537,41.73103135,27.69133725,8.2963652,-33.43466615,-7.76679812,-25.66786803,8.2963653,41.73103145,27.69133735,35.45813547,-33.43466615,-7.76679812,-25.66786803,-0.615078686965932,0.254566183566918
"908","nplatte.us","CAREX FILIFOLIA",36.125,41.875,14,18.125,-23.75,-22.125,-1.625,18.1250001,41.8750001,14.0000001,36.1250001,-23.75,-22.125,-1.625,-0.0388059700565828,1.11687100074112
"909","ukulingadrt.za","TRISTACHYA LEUCOTHRIX",46.66666667,42,30.5,46.66666667,4.66666667,-16.16666667,20.83333334,46.66666677,42.0000001,30.5000001,46.66666677,4.66666667,-16.16666667,20.83333334,0.496031745009448,1.70006071436127
"910","teshio.jp","JUNCUS EFFUSUS",2,45,3,8,-37,1,-38,8.0000001,45.0000001,3.0000001,2.0000001,-37,1,-38,-0.844444442567901,0.118518521711934
"911","passogavia.it","CAREX CURVULA",47.6,47.4,40.6,42,-5.4,-7,1.6,42.0000001,47.4000001,40.6000001,47.6000001,-5.4,-7,1.6,0.0337552741903897,1.03884766468071
"912","passogavia.it","ALCHEMILLA PENTAPHYLLEA",32.6,48.6,35,53.8,5.2,2.4,2.8,53.8000001,48.6000001,35.0000001,32.6000001,5.2,2.4,2.8,0.0576131686057342,1.03108759554386
"913","falls.au","CELMISIA COSTINIANA",43.33333333,50,43.33333333,48.33333333,-1.66666667,0,-1.66666667,48.33333343,50.0000001,43.33333343,43.33333343,-1.66666667,0,-1.66666667,-0.0333333333333333,0.966666666666667
"914","kranz.de","FAGUS SYLVATICA",50,50,50,50,0,0,0,50.0000001,50.0000001,50.0000001,50.0000001,0,0,0,0,1
"915","kranz.de","PICEA ABIES",50,50,50,50,0,0,0,50.0000001,50.0000001,50.0000001,50.0000001,0,0,0,0,1
"916","lygraint.no","HYPNUM JUTLANDICUM",55,51.66666667,45.33333333,37,-14.66666667,-9.66666667,-5,37.0000001,51.66666677,45.33333343,55.0000001,-14.66666667,-9.66666667,-5,-0.0967741933548387,0.868833017415368
"917","baddrt.de","CREPIS BIENNIS",40.7,52,4.857142857,6.5,-45.5,-35.842857143,-9.657142857,6.5000001,52.0000001,4.857142957,40.7000001,-45.5,-35.842857143,-9.657142857,-0.185714285354396,1.04742646572788
"918","oreac.us","ARTEMISIA CANA",30,52.5,21.25,34.5,-18,-8.75,-9.25,34.5000001,52.5000001,21.2500001,30.0000001,-18,-8.75,-9.25,-0.176190475854875,0.927731092085587
"919","lygraold.no","HYPNUM JUTLANDICUM",55,53.33333333,53.33333333,45,-8.33333333,-1.66666667,-6.66666666,45.0000001,53.33333343,53.33333343,55.0000001,-8.33333333,-1.66666667,-6.66666666,-0.124999999648438,0.87011718786145
"920","teshio.jp","CALAMAGROSTIS EPIGEIOS",61.66666667,53.5,60.3,57.1,3.6,-1.36666667,4.96666667,57.1000001,53.5000001,60.3000001,61.66666677,3.6,-1.36666667,4.96666667,0.0928348908545143,1.0914792598728
"921","scruzl.us","BROMUS DIANDRUS",36.2,55.6,11.6161616,1.2195122,-54.3804878,-24.5838384,-29.7966494,1.2195123,55.6000001,11.6161617,36.2000001,-54.3804878,-24.5838384,-29.7966494,-0.535910959467786,0.0683529582954185
"922","yarradrt.au","CYNODON DACTYLON",62.625,55.925,51.25,47.5,-8.425,-11.375,2.95,47.5000001,55.9250001,51.2500001,62.6250001,-8.425,-11.375,2.95,0.0527492176079585,1.03786648054835
"923","naposta.ar","NASSELLA NEESIANA",68.33333333,57.5,50,36.66666667,-20.83333333,-18.33333333,-2.5,36.66666677,57.5000001,50.0000001,68.33333343,-20.83333333,-18.33333333,-2.50000000000001,-0.043478260793951,0.871497584971308
"924","oreac.us","BROMUS JAPONICUS",15.7,58.5,3,13.1,-45.4,-12.7,-32.7,13.1000001,58.5000001,3.0000001,15.7000001,-45.4,-12.7,-32.7,-0.558974358018847,1.1719088072522
"925","esw.ca","SOLIDAGO CANADENSIS",68.33333333,60,50,27,-33,-18.33333333,-14.66666667,27.0000001,60.0000001,50.0000001,68.33333343,-33,-18.33333333,-14.66666667,-0.244444444092593,0.615000000892778
"926","brookdale.ca","POA PRATENSIS",66,61,6.55,6.25,-54.75,-59.45,4.7,6.2500001,61.0000001,6.5500001,66.0000001,-54.75,-59.45,4.7,0.0770491802015587,1.03241146352412
"927","gmgranite.us","SCHISMUS BARBATUS",68.85714286,65.71428571,3.142857143,3.714285714,-61.999999996,-65.714285717,3.714285721,3.714285814,65.71428581,3.142857243,68.85714296,-61.999999996,-65.714285717,3.714285721,0.0565217391502836,1.2383399147814
"928","lygraint.no","CALLUNA VULGARIS",81.66666667,68.33333333,84,78.33333333,10,2.33333333,7.66666667,78.33333343,68.33333343,84.0000001,81.66666677,10,2.33333333,7.66666667,0.112195121841285,1.11449864486858
"929","lygraold.no","CALLUNA VULGARIS",70,70,66.66666667,83.33333333,13.33333333,-3.33333333,16.66666666,83.33333343,70.0000001,66.66666677,70.0000001,13.33333333,-3.33333333,16.66666666,0.238095237659864,1.2499999995125
"930","capmcd.us","SCHISMUS ARABICUS",71.42857143,70.28571429,33.85714286,25.14285714,-45.14285715,-37.57142857,-7.57142858,25.14285724,70.28571439,33.85714296,71.42857153,-45.14285715,-37.57142857,-7.57142858,-0.10772357719789,0.754691091789725
"931","hyide.de","CALLUNA VULGARIS",80,73.33333333,81.66666667,65.66666667,-7.66666666,1.66666667,-9.33333333,65.66666677,73.33333343,81.66666677,80.0000001,-7.66666666,1.66666667,-9.33333333,-0.127272727059504,0.877179963104874
"932","hoide.de","CALLUNA VULGARIS",75,77.5,74.66666667,85,7.5,-0.333333330000002,7.83333333,85.0000001,77.5000001,74.66666677,75.0000001,7.5,-0.333333330000002,7.83333333,0.101075268643774,1.10167050673128
"933","baddrt.de","VULPIA MYUROS",1.333333333,80,4.342857143,3.533333333,-76.466666667,3.00952381,-79.476190477,3.533333433,80.0000001,4.342857243,1.333333433,-76.466666667,3.00952381,-79.476190477,-0.993452379720685,0.0135599425869347
"934","scruzm.us","AVENA BARBATA",86.6924611,81.37091954,75.91367574,66.17974404,-15.1911755,-10.77878536,-4.41239014,66.17974414,81.37091964,75.91367584,86.6924612,-15.1911755,-10.77878536,-4.41239014,-0.0542256393257103,0.92878923075881
"935","sclaudio.ar","FESTUCA ARUNDINACEA",94.75,100,68.75,78.75,-21.25,-26,4.75,78.7500001,100.0000001,68.7500001,94.7500001,-21.25,-26,4.75,0.0474999999525,1.08531818167786
"936","kiskun.hu","MEDICAGO MINIMA",0.01,0,0.1,0.01,0.01,0.09,-0.08,0.0100001,1e-07,0.1000001,0.0100001,0.01,0.09,-0.08,-8e+05,10000.19000081
"937","kiskun.hu","ARENARIA SERPYLLIFOLIA",0.505,0,0.01,0.01,0.01,-0.495,0.505,0.0100001,1e-07,0.0100001,0.5050001,0.01,-0.495,0.505,5050000,5050001
"938","baddrt.de","POA TRIVIALIS",2,0,1.403333333,0.01,0.01,-0.596666667,0.606666667,0.0100001,1e-07,1.403333433,2.0000001,0.01,-0.596666667,0.606666667,6066666.67,142519.236909038
"939","cdpt_drt.us","TRAGOPOGON DUBIUS",0.5,0,0,0.1,0.1,-0.5,0.6,0.1000001,1e-07,1e-07,0.5000001,0.1,-0.5,0.6,6e+06,5000006000001
"940","cdpt_drt.us","CHENOPODIUM ALBUM",0,0,0.1,0.1,0.1,0.1,0,0.1000001,1e-07,0.1000001,1e-07,0.1,0.1,0,0,1
"941","baddrt.de","SONCHUS OLERACEUS",0,0,0.3275,0.1,0.1,0.3275,-0.2275,0.1000001,1e-07,0.3275001,1e-07,0.1,0.3275,-0.2275,-2275000,0.305343723559168
"942","konzadrt.us","CAREX BREVIOR",0,0,2,0.1,0.1,2,-1.9,0.1000001,1e-07,2.0000001,1e-07,0.1,2,-1.9,-1.9e+07,0.0500000474999976
