"site_code","Taxon","cover.change","leafN.mg.g","height.m","rootN.mg.g","SLA_m2.kg","root.depth_m","rootDiam.mm","SRL.groot.cahill.merge","RTD.groot.cahill.merge","RMF.g.g","local_lifespan","local_lifeform","functional_group","plant_id","impute.leafN.mg.g","impute.height.m","impute.rootN.mg.g","impute.SLA_m2.kg","impute.root.depth_m","impute.rootDiam.mm","impute.SRL.groot.cahill.merge","impute.RTD.groot.cahill.merge","impute.RMF.g.g"
"charleville.au","HYPOCHAERIS RADICATA",0.333333333,17.75,0.3505,5.956457605,28.79050968,0.5475,0.261638779,151.7703194,0.14089564,0.455750199,"ANNUAL","FORB","FORB",417,17.7639468568025,0.350086291717369,6.00113786985179,28.6630275080941,0.545109553514739,0.263779551994736,151.810622506269,0.141367449828594,0.455143271178603
"yarradrt.au","HYPOCHAERIS RADICATA",6.598333333,17.75,0.3505,5.956457605,28.79050968,0.5475,0.261638779,151.7703194,0.14089564,0.455750199,"PERENNIAL","FORB","FORB",418,17.7679963307426,0.349808715151065,5.99637861694599,28.5993404552323,0.546802691237809,0.263446079902838,151.816817248877,0.141213564534666,0.455216774306746
"baddrt.de","HYPOCHAERIS RADICATA",0.8,17.75,0.3505,5.956457605,28.79050968,0.5475,0.261638779,151.7703194,0.14089564,0.455750199,"PERENNIAL","FORB","FORB",419,17.7792705450168,0.349741767686642,5.97717344467022,28.5803437523557,0.545805491216614,0.264076700218934,151.988822228848,0.141283059530414,0.454986731989589
"jilpanger.au","HYPOLAENA FASTIGIATA",-0.5,5.5,0.458333333,NA,2.094693443,0.25,NA,NA,NA,NA,"PERENNIAL","GRASS","FORB",420,9.52538650269927,0.851574807492402,9.19798573830393,4.11220390440366,0.242773483097274,0.23439798955982,21.066178782507,0.286206191550468,0.263487668759821
"credom.au","ISOETOPSIS GRAMINIFOLIA",0,NA,0.045,NA,13.53831542,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",421,18.2208354608864,0.0939010638319606,9.31158417226594,18.0778960758745,0.438923669664552,0.449352214485332,79.2485764600774,0.175802599793557,0.413262878500871
"jilpanger.au","ISOLEPIS MARGINATA",-0.5,NA,0.0736,NA,NA,NA,NA,NA,NA,NA,"ANNUAL","GRAMINOID","GRAMINOID",422,16.7846229718827,0.0740383553995177,5.35130226279023,12.2415766114924,0.302791586880739,0.376280532584728,56.2654876036174,0.255062557335351,0.348328901296552
"rhijn.nl","JACOBAEA VULGARIS",-2,18.1084,1,5.92241,26.84719748,NA,NA,NA,NA,NA,"BIENNIAL","FORB","FORB",423,18.7293279399677,0.707133422604536,7.12136301837622,24.0892285079611,0.479504100102911,0.381529658548949,105.236906451726,0.132974151014675,0.368373398407094
"jilpanger.au","JUNCUS BUFONIUS",0,30.38,0.3274,NA,19.02613008,0.1524,0.090766667,292.3895145,0.44,0.594594595,"ANNUAL","GRASS","GRAMINOID",424,27.130403356603,0.332870380745865,10.9616661328958,16.8084701895262,0.159324957265326,0.109857969918885,271.362837304527,0.388169518174098,0.583527972402657
"teshio.jp","JUNCUS EFFUSUS",-38,10.75127,0.664285714,9.325765248,6.765762036,0.6096,0.56575,117.1474667,0.202890258,0.503566667,"PERENNIAL","GRAMINOID","GRAMINOID",425,11.5914890692935,0.573387887435261,8.79373015240241,7.23751270173126,0.560086683373082,0.482459375862964,117.288982154657,0.226247700466797,0.501007769112741
"lygraold.no","JUNCUS SQUARROSUS",0,12.367,0.224166667,NA,5.87,0.33,NA,NA,NA,0.3825,"PERENNIAL","GRAMINOID","GRAMINOID",426,13.0397981714996,0.24613591267555,7.87429262961317,7.16720831353588,0.318038639360509,0.267307371225972,122.228534880384,0.351850996381757,0.435086737716945
"sevblack.us","KALLSTROEMIA PARVIFLORA",0,NA,NA,NA,25.53063956,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",427,28.8148151450281,0.524478204311024,6.04467272219647,25.5008496432757,0.323613646360596,0.244502623876836,40.0971329499859,0.21620774425565,0.37397369809811
"matador.ca","KOELERIA MACRANTHA",-0.083333333,15.4,0.136,7.325,20.12,0.508,0.26642,154.286624,0.405508934,0.522549003,"PERENNIAL","GRASS","GRASS",428,15.4303313341006,0.137458237398975,7.34273730466422,20.073409775864,0.506593449105434,0.266902584961286,152.576343334931,0.404118491410557,0.521954705825314
"mattheis.ca","KOELERIA MACRANTHA",-20.58333333,15.4,0.136,7.325,20.12,0.508,0.26642,154.286624,0.405508934,0.522549003,"PERENNIAL","GRASS","GRASS",429,15.4394835176273,0.137485260824444,7.33491886479234,20.0991992659267,0.505861446269283,0.266795529199443,153.108646991784,0.402645545028409,0.521578494678248
"cdpt_drt.us","KOELERIA MACRANTHA",-12,15.4,0.136,7.325,20.12,0.508,0.26642,154.286624,0.405508934,0.522549003,"PERENNIAL","GRASS","GRASS",430,15.4316456094813,0.138220956625869,7.33784653554409,20.0717887727911,0.505987964014826,0.266505209824542,152.357350325461,0.403355054266824,0.522293527863726
"biddulph.ca","KOELERIA MACRANTHA",0.25,15.4,0.136,7.325,20.12,0.508,0.26642,154.286624,0.405508934,0.522549003,"PERENNIAL","GRAMINOID","GRASS",431,15.4364280130111,0.137110489328996,7.34856514611423,20.1067000346873,0.506294491854084,0.266723770195536,152.859571288133,0.401917565104715,0.521390882407364
"hard.us","KOELERIA MACRANTHA",0,15.4,0.136,7.325,20.12,0.508,0.26642,154.286624,0.405508934,0.522549003,"PERENNIAL","GRASS","GRASS",432,15.4493052989132,0.136973903952407,7.3434698928749,20.0831590736474,0.50635650882085,0.266791507710234,153.209266109205,0.402417592476867,0.521813202934055
"konzadrt.us","KOELERIA MACRANTHA",2.6,15.4,0.136,7.325,20.12,0.508,0.26642,154.286624,0.405508934,0.522549003,"PERENNIAL","GRASS","GRASS",433,15.4460473832701,0.136905662295941,7.34122003299237,20.1087555282892,0.505198391498562,0.266718203493506,152.656678088271,0.402705940225602,0.522075072270282
"naposta.ar","LACTUCA SERRIOLA",-2,31.93113667,0.4225,NA,31.04,0.825,0.61405,177.0021698,0.029929167,0.2154304,"ANNUAL","FORB","FORB",434,30.4990023972164,0.41261750958535,7.61112236058016,29.4509164647599,0.903521148664128,0.574133802113479,148.385512757443,0.0357091574407142,0.221161141397661
"kernb.ca","LACTUCA TATARICA",-2.25,22.6,0.441428571,7.133333333,6.176234778,2.4,0.336325,27.48041934,0.213227444,NA,"PERENNIAL","FORB","FORB",435,22.2333572688983,0.448429430898824,7.25889769182012,7.07960167400592,2.08406045248702,0.365225551205199,28.1207092494723,0.203168142378907,0.286478136234566
"brookdale.ca","LATHYRUS OCHROLEUCUS",-0.416666667,32.9,0.237857143,21.65714286,18.74276422,NA,NA,2.49723027,0.098204363,NA,"PERENNIAL","LEGUME","LEGUME",436,32.7845196530903,0.250694299326821,20.5250574039208,19.1399353431496,1.125166225936,0.548026633634384,6.58677598437179,0.131190691962435,0.377090368984739
"brookdale.ca","LATHYRUS PALUSTRIS",0,33.6,0.858333333,NA,34.15,NA,NA,NA,NA,NA,"PERENNIAL","LEGUME","LEGUME",437,34.6307420097628,0.612411538196737,22.9548916103188,28.3866002344596,0.980550336614202,0.407871045752717,38.5652836051234,0.126531894137825,0.379373806978828
"elvadrt.ee","LATHYRUS PRATENSIS",-15,39.68831026,0.475733333,25.11541,24.65295817,1.18,0.4965,63.29727228,0.141833333,0.386653858,"PERENNIAL","LEGUME","LEGUME",438,39.4384881389364,0.466923918863392,24.9542527626917,24.5158220376552,1.14609197923325,0.481395436999202,63.0424718678194,0.140952324118735,0.386402599097896
"rhijn.nl","LATHYRUS PRATENSIS",5,39.68831026,0.475733333,25.11541,24.65295817,1.18,0.4965,63.29727228,0.141833333,0.386653858,"PERENNIAL","LEGUME","LEGUME",439,39.4565350149972,0.466350211006446,24.9909713125406,24.4853667103063,1.14971634037531,0.481253123457072,62.9996552662454,0.140948570214256,0.386359068863655
"cowidrt.ca","LATHYRUS SPHAERICUS",1.5,NA,0.275,NA,27.29537034,NA,NA,NA,NA,NA,"ANNUAL","FORB","LEGUME",440,33.5821606080848,0.329333495296327,21.8880179538126,24.9321995010131,0.95751377117807,0.435036740344121,33.0628370339228,0.14015892472599,0.386083491236875
"cedarsav.us","LATHYRUS VENOSUS",-0.35,32.92,0.353333333,23.9,15.05571843,NA,0.3725,NA,0.194444444,NA,"PERENNIAL","FORB","LEGUME",441,32.8501110584792,0.364570092070956,23.5362108482532,16.4289841994709,0.971294723655881,0.384673715949652,27.5792245977313,0.187410520842689,0.39660762452239
"brokenh.au","LEMOORIA BURKITTII",-9.5,NA,0.05,NA,NA,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",442,18.352361302699,0.0504501435256669,9.04159454184686,21.8030600629211,0.410995403947049,0.484348831996472,80.4378853618538,0.171947753483741,0.418017603900892
"allmendo.ch","LEONTODON HISPIDUS",0,23.92644618,0.371,11.53789754,24.61213746,0.3,0.273284146,204.9072943,0.134462153,0.41640885,"PERENNIAL","FORB","FORB",443,23.8683543275538,0.368428856216107,11.5360656760649,24.5131657082577,0.300753527544865,0.27455293232093,204.642478556785,0.134411123897324,0.415226412567524
"elvadrt.ee","LEONTODON HISPIDUS",5.33333333,23.92644618,0.371,11.53789754,24.61213746,0.3,0.273284146,204.9072943,0.134462153,0.41640885,"PERENNIAL","FORB","FORB",444,23.8769908562998,0.370160918455271,11.5274097647462,24.5443581291462,0.30042114958309,0.274839271272001,204.408800470302,0.134441272490778,0.415254481528014
"jilpanger.au","LEPIDOSPERMA CARPHOIDES",0.5,5.7,0.4,NA,2.685549483,0.28,NA,NA,NA,NA,"PERENNIAL","GRAMINOID","GRAMINOID",445,7.63697927182447,0.376566619854301,5.15206186811687,3.1470687278785,0.32464752399843,0.325042101892608,33.7806988394243,0.393554560452546,0.351211010484952
"jilpanger.au","LEPIDOSPERMA CONGESTUM",0,NA,0.33825,NA,2.737,NA,NA,NA,NA,NA,"PERENNIAL","GRAMINOID","GRAMINOID",446,9.32790095728705,0.356985696619482,5.26132753172119,3.45658973868058,0.340807233085832,0.320929028032693,36.2191663901588,0.374921167712696,0.349558333011975
"cedartrait.us","LESPEDEZA CAPITATA",-3.283333333,19.09948702,0.842,31.172408,12.25680193,0.4572,0.333275,79.00332954,0.18700225,0.337024703,"PERENNIAL","FORB","LEGUME",447,20.2684975273315,0.757184206359092,27.0428640254496,12.7556207432768,0.469718011596013,0.325092231352661,76.6423533746764,0.186409434254089,0.33766975372979
"sand.us","LESPEDEZA PROCUMBENS",-7,NA,0.25,NA,15.64773251,NA,NA,NA,NA,NA,"PERENNIAL","LEGUME","LEGUME",448,21.2490951233563,0.381277495590586,23.6119468915496,14.996751278877,0.464755807529343,0.33403807728487,75.6067442383378,0.185108045975575,0.349102065210805
"passogavia.it","LEUCANTHEMOPSIS ALPINA",0.538,26.16029667,0.035,NA,15.8,NA,1,NA,NA,NA,"PERENNIAL","FORB","FORB",449,23.9726853078766,0.0510002199615338,8.66781668912888,17.1458701899309,0.425918836674026,0.707548022496907,63.6975802719762,0.173636408425357,0.392893843264328
"allmendb.ch","LEUCANTHEMUM VULGARE",0.375,30.26796208,0.53192,9.640667198,18.01419965,0.2032,0.23427,205.5962002,0.178238532,0.47391085,"PERENNIAL","FORB","FORB",450,30.2018549813823,0.517759581286368,9.73156355385398,18.0442384804367,0.205119006118141,0.234986593816348,204.857196774655,0.17569322020545,0.469599552979203
"rhijn.nl","LEUCANTHEMUM VULGARE",2,30.26796208,0.53192,9.640667198,18.01419965,0.2032,0.23427,205.5962002,0.178238532,0.47391085,"PERENNIAL","FORB","FORB",451,30.1280582455386,0.519010999827212,9.7489739361856,18.0327689929125,0.206676638748556,0.234787778224619,204.44550363377,0.175809992761751,0.470434442028547
"jilpanger.au","LEVENHOOKIA DUBIA",-0.5,NA,0.043016318,NA,46.88127028,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",452,17.0292375435792,0.288419480052737,39.3908305590071,40.3245624003208,0.652124751899579,0.121578829746686,82.4011116512277,0.0759405438955912,0.373732778245109
"cedartrait.us","LIATRIS ASPERA",-1.573015873,12.33641253,0.68,20.498833,18.35069678,NA,0.335858333,193.6403191,0.10765675,0.328042296,"PERENNIAL","FORB","FORB",453,13.1022899536337,0.578348839776333,18.2602408900137,17.3964649653267,0.344286106068029,0.35443042345933,188.999791927491,0.111510056451306,0.362557028683899
"cdpt_drt.us","LIATRIS PUNCTATA",0.5,16.8,0.0925,11.75,11.09,0.3556,0.606825,118.8077502,0.167531,0.732865851,"PERENNIAL","FORB","FORB",454,16.2189407786756,0.10930366437205,12.6395575025008,11.58249599118,0.383204426401404,0.582190914108838,119.21396866701,0.164784716667941,0.655454565257945
"passogavia.it","LIGUSTICUM MUTELLINA",18.5,32.12230333,0.28,NA,22.90033333,0.68,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",455,29.8072151465681,0.296126352766845,7.01334550084641,22.7568654526907,0.783699299135629,0.272573961277427,137.164738475425,0.147708089262746,0.41634064561938
"cedartrait.us","LINARIA VULGARIS",0,18.34,0.324,NA,22.52432988,0.95,0.1355,120.6592943,0.521818182,0.672131148,"PERENNIAL","FORB","FORB",456,18.6598305684378,0.302627976975408,29.9492957347747,19.0957290412914,0.796142549767614,0.14954500142528,130.586152367097,0.487455404272697,0.637102648019217
"scruzh.us","LINUM BIENNE",2.011646384,NA,0.375,NA,21.25700911,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",457,20.2666233544267,0.276473373681845,8.34153797812519,24.5651416421822,0.177220249813717,0.312626645884373,43.8224957758063,0.206075337815508,0.165036312874425
"elvadrt.ee","LINUM CATHARTICUM",-0.5,20.2751018,0.184833333,NA,30.91750071,0.18,NA,NA,NA,0.148211244,"ANNUAL","FORB","FORB",458,20.3247539187878,0.188856890310132,8.13228430309016,30.5960513503387,0.179583204149944,0.33775905635679,44.402267758879,0.194929537817938,0.156388514106045
"allmendb.ch","LINUM CATHARTICUM",0.916666666,20.2751018,0.184833333,NA,30.91750071,0.18,NA,NA,NA,0.148211244,"ANNUAL","FORB","FORB",459,20.3528498397069,0.188600775312687,8.15360939590107,30.6785447310839,0.180065321172724,0.337721070441513,44.5271876336681,0.19565688432425,0.157247262195628
"allmendo.ch","LINUM CATHARTICUM",-1.249999999,20.2751018,0.184833333,NA,30.91750071,0.18,NA,NA,NA,0.148211244,"ANNUAL","FORB","FORB",460,20.2944907604063,0.188966993066254,8.15049177204131,30.4897399060122,0.179843680505281,0.336912242038175,44.4896838913571,0.195787748829843,0.156598202728138
"matador.ca","LINUM RIGIDUM",0,NA,NA,NA,NA,0.13,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",461,20.5464114349054,0.213393547683322,8.29812937140457,27.5486434315426,0.130700355092835,0.315936894265654,46.9379259010702,0.202046912221464,0.162323055363471
"brookdale.ca","LITHOSPERMUM CANESCENS",0.666666667,18.9752,0.282,NA,14.43083537,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",462,19.6402865176775,0.256479115802571,11.0797550799149,14.103968690071,2.1411133226445,0.225867638584513,103.365381970834,0.477722859631509,0.206086431167302
"cedarsav.us","LITHOSPERMUM CANESCENS",3.833333333,18.9752,0.282,NA,14.43083537,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",463,19.6516806992015,0.261087654422771,11.0983910741501,14.0701566431311,2.1573945286598,0.225248590019274,104.358567695557,0.476940026917085,0.205666304590532
"cedarsav.us","LITHOSPERMUM CAROLINIENSE",0.7,17.774,0.406,NA,12.63662801,2,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",464,18.9557453457682,0.346391565606007,11.0972048130022,12.4528735943972,2.10276403556851,0.217074112558713,103.860893603179,0.493557381623106,0.20340241576315
"mattheis.ca","LITHOSPERMUM INCISUM",13,26.9,0.093666667,16.25,10.79151546,3.03,0.2063875,107.882151,0.58125,NA,"PERENNIAL","FORB","FORB",465,26.111203325059,0.0975210733340917,14.5203069053855,11.0122531177654,2.89370345093017,0.212075242016255,106.453773490725,0.575247354736528,0.228892699358039
"cdpt_drt.us","LITHOSPERMUM INCISUM",-0.75,26.9,0.093666667,16.25,10.79151546,3.03,0.2063875,107.882151,0.58125,NA,"PERENNIAL","FORB","FORB",466,26.0910898784587,0.0960885568267128,14.2664388828733,11.0289827135771,2.85979439359318,0.211912518779839,106.891007166803,0.578536101748611,0.227560460946053
"scruzl.us","LOLIUM PERENNE",-2.338968367,19.23,0.4,9.7,18.31,0.254,0.1,220.8471095,0.186794228,0.484061808,"ANNUAL","GRASS","GRASS",467,19.3017507607502,0.40671280836753,9.71570731815146,18.2895194863175,0.25453242293366,0.103274055859146,221.582102378652,0.187988821938541,0.483471342154205
"scruzm.us","LOLIUM PERENNE",-0.6371753,19.23,0.4,9.7,18.31,0.254,0.1,220.8471095,0.186794228,0.484061808,"ANNUAL","GRASS","GRASS",468,19.2963030005923,0.40678154254044,9.69373849287414,18.2980282767657,0.254821400138913,0.104335267969664,221.087625470455,0.187846844316188,0.4839963411175
"jilpanger.au","LOMANDRA JUNCEA",-0.5,NA,0.42,NA,NA,0.19,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",469,16.0522086713502,0.313469836140325,6.87316158836787,6.05992258208666,0.316789676307613,0.284087383385084,117.114185536564,0.0744915274564498,0.43855755018072
"jilpanger.au","LOMANDRA NANA",0.333333334,NA,0.17,NA,5.237312811,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",470,15.7987624351642,0.265864257532074,6.7950144818248,5.67716219994009,0.327582834633724,0.289393175965529,109.577640910507,0.0780006123063544,0.440812403821283
"cowidrt.ca","LOMATIUM UTRICULATUM",-2.833333333,25,NA,NA,9.979276578,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",471,22.1464561217324,0.375699468723865,6.81482368261951,15.9187830597139,1.1323458600772,0.27838489157865,109.16950214728,0.169360978740085,0.431793847520139
"allmendo.ch","LOTUS CORNICULATUS",0.25,32.37274407,0.357339206,21.21401,20.8418579,0.3556,0.351194598,104.3277979,0.084566667,0.287780112,"PERENNIAL","FORB","LEGUME",472,32.1956975712624,0.356500347200893,21.0909580589736,20.8504675070692,0.355955520084425,0.350842942103217,105.307784291212,0.0848548536385304,0.288382858710229
"yarradrt.au","LOTUS CORNICULATUS",0.193333333,32.37274407,0.357339206,21.21401,20.8418579,0.3556,0.351194598,104.3277979,0.084566667,0.287780112,"PERENNIAL","LEGUME","LEGUME",473,32.2259537245365,0.356985081056447,21.0725547851949,20.8606581816977,0.356209938419757,0.351008955799362,104.940810605691,0.0852028797219574,0.288281292331937
"allmendb.ch","LOTUS CORNICULATUS",-1.500000001,32.37274407,0.357339206,21.21401,20.8418579,0.3556,0.351194598,104.3277979,0.084566667,0.287780112,"PERENNIAL","FORB","LEGUME",474,32.2746373953117,0.356717411767493,21.1077478349364,20.8534943424036,0.356158434321988,0.350995118324823,104.689538621388,0.0855383036100828,0.288938532991292
"purdue.us","LOTUS CORNICULATUS",-4.25,32.37274407,0.357339206,21.21401,20.8418579,0.3556,0.351194598,104.3277979,0.084566667,0.287780112,"PERENNIAL","LEGUME","LEGUME",475,32.2495146642944,0.356847837006865,21.0493170220564,20.8455658185299,0.355800535194871,0.351302520132597,104.846860622612,0.0855963555158869,0.288382642112724
"cedartrait.us","LUPINUS PERENNIS",0.4,32.9375,0.38,29.52364967,19.49355322,0.32,0.34,17.10482839,0.32,0.38748562,"PERENNIAL","FORB","LEGUME",476,32.291370561145,0.36046260214712,28.3454393492667,18.9305628666839,0.346316212203871,0.335055162356512,19.5397957517593,0.304340564351634,0.381390817518225
"paike.ar","LUZULA CHILENSIS",0,11.42,0.064,NA,NA,NA,NA,NA,NA,NA,"PERENNIAL","GRAMINOID","GRAMINOID",477,15.618083568613,0.115228293086177,7.19445687573903,23.2343706037738,0.292180324121418,0.253262358386401,176.121456635816,0.267035157141539,0.501605305577687
"lygraint.no","LUZULA MULTIFLORA",0,25.54618746,0.2110425,5.237476541,25.53913437,NA,NA,132.06,NA,NA,"PERENNIAL","GRAMINOID","GRAMINOID",478,25.0964146560916,0.208843593900972,5.40334595811578,25.3634517239846,0.287876577147188,0.241964117499458,135.558367147629,0.256174023364596,0.451747102860883
"elvadrt.ee","LUZULA MULTIFLORA",0.666666667,25.54618746,0.2110425,5.237476541,25.53913437,NA,NA,132.06,NA,NA,"PERENNIAL","GRASS","GRAMINOID",479,24.8897504303764,0.207120738995921,5.45613556143712,25.3480036102767,0.28867643194579,0.242581284339851,134.221689627423,0.257038721750386,0.451461166332829
"lygraint.no","LUZULA PILOSA",0,16.9625,0.225,12.5,25.5,NA,0.21,565.6,NA,NA,"PERENNIAL","GRAMINOID","GRAMINOID",480,18.0813033109571,0.216078392176328,11.7598390190455,25.3345589742376,0.280150902454262,0.213863298442932,432.769657755934,0.213696404550027,0.52186376327374
"cdpt_drt.us","LYGODESMIA JUNCEA",-0.15,NA,0.151,NA,NA,3.709333333,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",481,17.9153093255256,0.189661660129707,9.8954455432921,19.120575178116,2.03808504385794,0.460259814085996,71.0766391548539,0.163307542363943,0.466847028019586
"biddulph.ca","LYGODESMIA JUNCEA",-1.75,NA,0.151,NA,NA,3.709333333,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",482,17.9574291187913,0.191368598328873,9.98636798301199,19.1618026220275,2.01355480707634,0.460015458930654,71.1385869989613,0.163444260289698,0.466695927573367
"lygraint.no","LYSIMACHIA EUROPAEA",-0.5,31.15982717,0.031518519,NA,19.4,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",483,25.8996697030356,0.0376800677001306,12.1709833949909,20.626136220754,0.177051199021309,0.326174723166424,116.364882605369,0.507069251672968,0.320787961389514
"cdpt_drt.us","MACHAERANTHERA PINNATIFIDA",-0.2,NA,NA,NA,14.18259087,1.335,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",484,18.1606183964853,0.276007045594419,9.8847446560812,15.3893519586423,1.01529061234402,0.420287028233887,75.454492560751,0.171105756956633,0.430400270057093
"sevmixed.us","MACHAERANTHERA PINNATIFIDA",0.333333333,NA,NA,NA,14.18259087,1.335,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",485,18.132342068924,0.27635898138421,9.89414108352353,15.4138655950892,1.02155883406401,0.420677065132251,75.5167122323218,0.171446193125782,0.430813599183385
"cobar.au","MEDICAGO LACINIATA",-4,NA,0.05,NA,23.68,0.048,NA,NA,NA,NA,"ANNUAL","FORB","LEGUME",486,35.1727106960203,0.0784527748961496,14.5746801681679,23.8643016753345,0.0851447876865823,0.331734945525271,113.818880925701,0.0945313164862257,0.267504664875526
"esw.ca","MEDICAGO LUPULINA",-0.5,32.94,0.1,8.5,21.96,0.3048,0.281707971,38.6836264,0.05175,0.2386439,"BOTH","LEGUME","LEGUME",487,32.8778084416351,0.103075966889806,8.54846649822658,21.9850163432068,0.303490353199968,0.284442695844192,40.4748906819215,0.0533506814871434,0.239690653843052
"marcdrt.ar","MEDICAGO LUPULINA",-1,32.94,0.1,8.5,21.96,0.3048,0.281707971,38.6836264,0.05175,0.2386439,"BIENNIAL","FORB","LEGUME",488,32.8500844119903,0.10274342405677,8.52774931166336,21.9578396425032,0.302818373295035,0.285936353082206,39.8597770844189,0.0529913678776094,0.240518760533204
"elvadrt.ee","MEDICAGO LUPULINA",-1.000000003,32.94,0.1,8.5,21.96,0.3048,0.281707971,38.6836264,0.05175,0.2386439,"PERENNIAL","LEGUME","LEGUME",489,32.8474198722429,0.101903573553042,8.54491372915078,21.9641030241868,0.303724839076331,0.287764989717796,40.1094878551532,0.0528407950591447,0.240064138452674
"allmendb.ch","MEDICAGO LUPULINA",-0.75,32.94,0.1,8.5,21.96,0.3048,0.281707971,38.6836264,0.05175,0.2386439,"BIENNIAL","FORB","LEGUME",490,32.8968555989847,0.101600037700006,8.52750623656992,21.9436582284183,0.304216607233113,0.285962877617523,40.1743521164697,0.0532887223511534,0.240053140006216
"credom.au","MEDICAGO MINIMA",-3.75,41.21475238,0.1701,33.34666667,21.02654321,0.22,0.3834,211.5066667,0.1565,0.331316983,"ANNUAL","FORB","LEGUME",491,40.6606935747023,0.17077323201583,33.0617870299367,21.0907954338844,0.221282570446245,0.378536806217245,209.028957025535,0.153793881589844,0.331210848439795
"credoj.au","MEDICAGO MINIMA",-7.833333333,41.21475238,0.1701,33.34666667,21.02654321,0.22,0.3834,211.5066667,0.1565,0.331316983,"ANNUAL","FORB","LEGUME",492,40.9754331691052,0.170572227007694,33.039530157085,21.0609992041311,0.221858895978673,0.375239666602153,203.405361454758,0.154442406969454,0.331223784455905
"kiskun.hu","MEDICAGO MINIMA",-0.08,41.21475238,0.1701,33.34666667,21.02654321,0.22,0.3834,211.5066667,0.1565,0.331316983,"ANNUAL","FORB","LEGUME",493,40.6535370920721,0.170898722561193,32.7251491740408,21.0656500698786,0.221292358095209,0.375582237070339,206.789279418472,0.15490160552577,0.331287725647316
"scruzl.us","MEDICAGO POLYMORPHA",6.9,40.93,0.49192,NA,24.3570477,0.3048,NA,271.4317854,NA,0.3125,"ANNUAL","FORB","LEGUME",494,40.6976502950557,0.471749700769779,18.1042412954729,24.1689233815547,0.301474258057013,0.262054713034273,255.311430720179,0.0699127108190461,0.309884387551776
"scruzm.us","MEDICAGO POLYMORPHA",6.9,40.93,0.49192,NA,24.3570477,0.3048,NA,271.4317854,NA,0.3125,"ANNUAL","FORB","LEGUME",495,40.593795035821,0.479826531322518,18.0924834546888,24.2168271961841,0.302811161335008,0.261106595015325,253.961718555607,0.0701540065076394,0.310206676711685
"cowidrt.ca","MELICA SUBULATA",-0.5,NA,1.00584,NA,NA,0.3048,NA,NA,NA,NA,"PERENNIAL","GRASS","GRASS",496,18.1347984917105,0.585067264907397,7.45658960286925,18.0354974059755,0.343991044876917,0.294081803547858,101.248712290849,0.219045919084351,0.393383117308163
"marcdrt.ar","MELILOTUS OFFICINALIS",8,43.985,0.493,10.4,27.09343963,1.16,0.29,37.95643063,0.380689176,0.285,"BIENNIAL","FORB","LEGUME",497,41.3411378184218,0.468320495533943,11.0779260951118,26.1604404647842,1.02172220477031,0.294965942466409,38.8636951268786,0.32471814489326,0.29004067843955
"jilpanger.au","MICROSERIS SCAPIGERA",0,NA,0.403333333,NA,35.23,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",498,20.0177597112172,0.293770574175826,10.2973662164157,26.4013947414574,0.455983805683648,0.401183529926584,111.587822574836,0.139118401441069,0.393221238099222
"jilpanger.au","MILLOTIA MUELLERI",-0.166666667,NA,0.02,NA,NA,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",499,18.2659847934508,0.0203011425927369,8.72516132778865,26.4349628660165,0.383074720926349,0.539032980300871,78.9569468915192,0.171393570991097,0.429096909386416
"jilpanger.au","MILLOTIA TENUIFOLIA",-0.166666667,NA,0.09875,NA,36.25338489,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",500,19.1596129101809,0.0684769152111569,9.33458253013399,27.1196852237969,0.413046989390736,0.473973150533198,92.9789617939799,0.153028339507726,0.413928895123041
"kiskun.hu","MINUARTIA GLOMERATA",-1.38,NA,0.15,NA,11.1936,NA,NA,NA,NA,NA,"ANNUAL","FORB","FORB",501,23.85850165763,0.179982539973367,12.1078767849676,14.254843272406,0.248825016032861,0.1946918501868,86.7702692748682,0.290949333616701,0.251982673453851
"milparinka.au","MINURIA DENTICULATA",0,NA,0.15,NA,10.12839779,NA,NA,NA,NA,NA,"PERENNIAL","FORB","FORB",502,18.2918134276308,0.210112160976034,9.70667633051238,14.1420971480362,0.463842737847893,0.409460795190938,78.9932007971351,0.182022478476906,0.404561757484663
